,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_lat,poi_lon,poi_created,poi_updated,poi_deleted,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,export_poi_name,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags
7741,9844,49,easybox Bp. XX ker. Ady E. ut 80,0,0,Budapest,Ady Endre utca,80,,POINT (47.43928 19.10347),Ady Endre út 80,,,,,,,,,,,,,,,,10329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.43928,19.10347,2022-11-22 14:44:56.153585+00:00,,,49,Easybox,vending_machine_parcel_locker_and_mail_in,"{'amenity': 'parcel_locker', 'parcel_mail_in': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'Easybox', 'operator': 'Delivery Solutions Kft.', 'operator:addr': '1033 Budapest, Szentendrei út 89-95. X. épület', 'ref:vatin': 'HU28730978', 'ref:vatin:hu': '28730978-2-41', 'ref:HU:company': ' 01 09 371417 ', 'contact:youtube': 'https://www.youtube.com/channel/UC-lcPt3u8bHUj9hwKRNYTTQ', 'contact:email': 'info@sameday.hu', 'contact:phone': '+36 1\xa0374 3890', 'payment:cash': 'no'}",https://sameday.hu,hueasybcso,easybox,(alzabox|alza|dpd|gls|pick pack|postapont|foxpost),False,False,True,600.0,200.0,1.0,,,,,2022-11-22 20:59:11.010484,
7742,9649,49,easybox OMV XVIII ker. Alacskai ut 1,0,0,Budapest,Alacskai út,1,,POINT (47.41701 19.20687),Alacskai út 1.,,,,,,,,,,,,,,,,10110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.41701,19.20687,2022-11-22 14:44:56.153585+00:00,,,49,Easybox,vending_machine_parcel_locker_and_mail_in,"{'amenity': 'parcel_locker', 'parcel_mail_in': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'Easybox', 'operator': 'Delivery Solutions Kft.', 'operator:addr': '1033 Budapest, Szentendrei út 89-95. X. épület', 'ref:vatin': 'HU28730978', 'ref:vatin:hu': '28730978-2-41', 'ref:HU:company': ' 01 09 371417 ', 'contact:youtube': 'https://www.youtube.com/channel/UC-lcPt3u8bHUj9hwKRNYTTQ', 'contact:email': 'info@sameday.hu', 'contact:phone': '+36 1\xa0374 3890', 'payment:cash': 'no'}",https://sameday.hu,hueasybcso,easybox,(alzabox|alza|dpd|gls|pick pack|postapont|foxpost),False,False,True,600.0,200.0,1.0,,,,,2022-11-22 20:59:11.010484,
7743,10006,49,easybox Tesco Mateszalka,0,0,Mátészalka,Alkotmány út,1,,POINT (47.94616 22.32457),Alkotmány u 1,,,,,,,,,,,,,,,,10544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.94616,22.32457,2022-11-22 14:44:56.153585+00:00,,,49,Easybox,vending_machine_parcel_locker_and_mail_in,"{'amenity': 'parcel_locker', 'parcel_mail_in': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'Easybox', 'operator': 'Delivery Solutions Kft.', 'operator:addr': '1033 Budapest, Szentendrei út 89-95. X. épület', 'ref:vatin': 'HU28730978', 'ref:vatin:hu': '28730978-2-41', 'ref:HU:company': ' 01 09 371417 ', 'contact:youtube': 'https://www.youtube.com/channel/UC-lcPt3u8bHUj9hwKRNYTTQ', 'contact:email': 'info@sameday.hu', 'contact:phone': '+36 1\xa0374 3890', 'payment:cash': 'no'}",https://sameday.hu,hueasybcso,easybox,(alzabox|alza|dpd|gls|pick pack|postapont|foxpost),False,False,True,600.0,200.0,1.0,,,,,2022-11-22 20:59:11.010484,
7744,10038,49,easybox Zirc Alkotmany u 2,0,0,Zirc,Alkotmány utca,2,,POINT (47.26421 17.87249),Alkotmány u. 2.,,,,,,,,,,,,,,,,10590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.26421,17.87249,2022-11-22 14:44:56.153585+00:00,,,49,Easybox,vending_machine_parcel_locker_and_mail_in,"{'amenity': 'parcel_locker', 'parcel_mail_in': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'Easybox', 'operator': 'Delivery Solutions Kft.', 'operator:addr': '1033 Budapest, Szentendrei út 89-95. X. épület', 'ref:vatin': 'HU28730978', 'ref:vatin:hu': '28730978-2-41', 'ref:HU:company': ' 01 09 371417 ', 'contact:youtube': 'https://www.youtube.com/channel/UC-lcPt3u8bHUj9hwKRNYTTQ', 'contact:email': 'info@sameday.hu', 'contact:phone': '+36 1\xa0374 3890', 'payment:cash': 'no'}",https://sameday.hu,hueasybcso,easybox,(alzabox|alza|dpd|gls|pick pack|postapont|foxpost),False,False,True,600.0,200.0,1.0,,,,,2022-11-22 20:59:11.010484,
7745,9793,49,easybox Komlo Alkotmany u 45,0,0,Komló,Alkotmány utca,45,,POINT (46.19693 18.27143),Alkotmány u. 45.,,,,,,,,,,,,,,,,10263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,46.19693,18.27143,2022-11-22 14:44:56.153585+00:00,,,49,Easybox,vending_machine_parcel_locker_and_mail_in,"{'amenity': 'parcel_locker', 'parcel_mail_in': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'Easybox', 'operator': 'Delivery Solutions Kft.', 'operator:addr': '1033 Budapest, Szentendrei út 89-95. X. épület', 'ref:vatin': 'HU28730978', 'ref:vatin:hu': '28730978-2-41', 'ref:HU:company': ' 01 09 371417 ', 'contact:youtube': 'https://www.youtube.com/channel/UC-lcPt3u8bHUj9hwKRNYTTQ', 'contact:email': 'info@sameday.hu', 'contact:phone': '+36 1\xa0374 3890', 'payment:cash': 'no'}",https://sameday.hu,hueasybcso,easybox,(alzabox|alza|dpd|gls|pick pack|postapont|foxpost),False,False,True,600.0,200.0,1.0,,,,,2022-11-22 20:59:11.010484,
7746,9699,49,easybox Vasvar Alkotmany u 95,0,0,Vasvár,Alkotmány utca,95,,POINT (47.05658 16.80804),Alkotmány u. 95.,,,,,,,,,,,,,,,,10160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.05658,16.80804,2022-11-22 14:44:56.153585+00:00,,,49,Easybox,vending_machine_parcel_locker_and_mail_in,"{'amenity': 'parcel_locker', 'parcel_mail_in': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'Easybox', 'operator': 'Delivery Solutions Kft.', 'operator:addr': '1033 Budapest, Szentendrei út 89-95. X. épület', 'ref:vatin': 'HU28730978', 'ref:vatin:hu': '28730978-2-41', 'ref:HU:company': ' 01 09 371417 ', 'contact:youtube': 'https://www.youtube.com/channel/UC-lcPt3u8bHUj9hwKRNYTTQ', 'contact:email': 'info@sameday.hu', 'contact:phone': '+36 1\xa0374 3890', 'payment:cash': 'no'}",https://sameday.hu,hueasybcso,easybox,(alzabox|alza|dpd|gls|pick pack|postapont|foxpost),False,False,True,600.0,200.0,1.0,,,,,2022-11-22 20:59:11.010484,
7747,10025,49,easybox Bp. XVI ker. Allas u 45,0,0,Budapest,Állás utca,45,,POINT (47.53164 19.20118),Állás u 45,,,,,,,,,,,,,,,,10570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.53164,19.20118,2022-11-22 14:44:56.153585+00:00,,,49,Easybox,vending_machine_parcel_locker_and_mail_in,"{'amenity': 'parcel_locker', 'parcel_mail_in': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'Easybox', 'operator': 'Delivery Solutions Kft.', 'operator:addr': '1033 Budapest, Szentendrei út 89-95. X. épület', 'ref:vatin': 'HU28730978', 'ref:vatin:hu': '28730978-2-41', 'ref:HU:company': ' 01 09 371417 ', 'contact:youtube': 'https://www.youtube.com/channel/UC-lcPt3u8bHUj9hwKRNYTTQ', 'contact:email': 'info@sameday.hu', 'contact:phone': '+36 1\xa0374 3890', 'payment:cash': 'no'}",https://sameday.hu,hueasybcso,easybox,(alzabox|alza|dpd|gls|pick pack|postapont|foxpost),False,False,True,600.0,200.0,1.0,,,,,2022-11-22 20:59:11.010484,
7748,10112,49,easybox Bp. XI ker. Allende Park 20,0,0,Budapest,Allende park,20,,POINT (47.45545 19.03197),Allende Park 20,,,,,,,,,,,,,,,,10697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.45545,19.03197,2022-11-22 14:44:56.153585+00:00,,,49,Easybox,vending_machine_parcel_locker_and_mail_in,"{'amenity': 'parcel_locker', 'parcel_mail_in': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'Easybox', 'operator': 'Delivery Solutions Kft.', 'operator:addr': '1033 Budapest, Szentendrei út 89-95. X. épület', 'ref:vatin': 'HU28730978', 'ref:vatin:hu': '28730978-2-41', 'ref:HU:company': ' 01 09 371417 ', 'contact:youtube': 'https://www.youtube.com/channel/UC-lcPt3u8bHUj9hwKRNYTTQ', 'contact:email': 'info@sameday.hu', 'contact:phone': '+36 1\xa0374 3890', 'payment:cash': 'no'}",https://sameday.hu,hueasybcso,easybox,(alzabox|alza|dpd|gls|pick pack|postapont|foxpost),False,False,True,600.0,200.0,1.0,,,,,2022-11-22 20:59:11.010484,
7749,9772,49,easybox MOL Veszprem Almadi ut,0,0,Veszprém,Almádi út,,,POINT (47.08559 17.92094),Almádi út,,,,,,,,,,,,,,,,10237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.08559,17.92094,2022-11-22 14:44:56.153585+00:00,,,49,Easybox,vending_machine_parcel_locker_and_mail_in,"{'amenity': 'parcel_locker', 'parcel_mail_in': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'Easybox', 'operator': 'Delivery Solutions Kft.', 'operator:addr': '1033 Budapest, Szentendrei út 89-95. X. épület', 'ref:vatin': 'HU28730978', 'ref:vatin:hu': '28730978-2-41', 'ref:HU:company': ' 01 09 371417 ', 'contact:youtube': 'https://www.youtube.com/channel/UC-lcPt3u8bHUj9hwKRNYTTQ', 'contact:email': 'info@sameday.hu', 'contact:phone': '+36 1\xa0374 3890', 'payment:cash': 'no'}",https://sameday.hu,hueasybcso,easybox,(alzabox|alza|dpd|gls|pick pack|postapont|foxpost),False,False,True,600.0,200.0,1.0,,,,,2022-11-22 20:59:11.010484,
7750,9894,49,easybox Tesco Szigetvar Almaspatak u 7,0,0,Szigetvár,Almáspatak utca,7,,POINT (46.04433 17.79779),Almáspatak utca 7,,,,,,,,,,,,,,,,10384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,46.04433,17.79779,2022-11-22 14:44:56.153585+00:00,,,49,Easybox,vending_machine_parcel_locker_and_mail_in,"{'amenity': 'parcel_locker', 'parcel_mail_in': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'Easybox', 'operator': 'Delivery Solutions Kft.', 'operator:addr': '1033 Budapest, Szentendrei út 89-95. X. épület', 'ref:vatin': 'HU28730978', 'ref:vatin:hu': '28730978-2-41', 'ref:HU:company': ' 01 09 371417 ', 'contact:youtube': 'https://www.youtube.com/channel/UC-lcPt3u8bHUj9hwKRNYTTQ', 'contact:email': 'info@sameday.hu', 'contact:phone': '+36 1\xa0374 3890', 'payment:cash': 'no'}",https://sameday.hu,hueasybcso,easybox,(alzabox|alza|dpd|gls|pick pack|postapont|foxpost),False,False,True,600.0,200.0,1.0,,,,,2022-11-22 20:59:11.010484,
7751,9937,49,easybox Torokszentmiklos Almassy ut 46,0,0,Törökszentmiklós,Almásy út,46-48,,POINT (47.17259 20.41159),Almássy út 46-48,,,,,,,,,,,,,,,,10439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.17259,20.41159,2022-11-22 14:44:56.153585+00:00,,,49,Easybox,vending_machine_parcel_locker_and_mail_in,"{'amenity': 'parcel_locker', 'parcel_mail_in': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'Easybox', 'operator': 'Delivery Solutions Kft.', 'operator:addr': '1033 Budapest, Szentendrei út 89-95. X. épület', 'ref:vatin': 'HU28730978', 'ref:vatin:hu': '28730978-2-41', 'ref:HU:company': ' 01 09 371417 ', 'contact:youtube': 'https://www.youtube.com/channel/UC-lcPt3u8bHUj9hwKRNYTTQ', 'contact:email': 'info@sameday.hu', 'contact:phone': '+36 1\xa0374 3890', 'payment:cash': 'no'}",https://sameday.hu,hueasybcso,easybox,(alzabox|alza|dpd|gls|pick pack|postapont|foxpost),False,False,True,600.0,200.0,1.0,,,,,2022-11-22 20:59:11.010484,
7752,10218,49,easybox Miskolc Andrassy Gyula u 36,0,0,Miskolc,Andrássy utca,36,,POINT (48.10203 20.72975),Andrássy Gyula u. 36,,,,,,,,,,,,,,,,10823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,48.10203,20.72975,2022-11-22 14:44:56.153585+00:00,,,49,Easybox,vending_machine_parcel_locker_and_mail_in,"{'amenity': 'parcel_locker', 'parcel_mail_in': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'Easybox', 'operator': 'Delivery Solutions Kft.', 'operator:addr': '1033 Budapest, Szentendrei út 89-95. X. épület', 'ref:vatin': 'HU28730978', 'ref:vatin:hu': '28730978-2-41', 'ref:HU:company': ' 01 09 371417 ', 'contact:youtube': 'https://www.youtube.com/channel/UC-lcPt3u8bHUj9hwKRNYTTQ', 'contact:email': 'info@sameday.hu', 'contact:phone': '+36 1\xa0374 3890', 'payment:cash': 'no'}",https://sameday.hu,hueasybcso,easybox,(alzabox|alza|dpd|gls|pick pack|postapont|foxpost),False,False,True,600.0,200.0,1.0,,,,,2022-11-22 20:59:11.010484,
7753,9971,49,easybox Gyongyos Angyal u 2,0,0,Gyöngyös,Angyal utca,2,,POINT (47.77744 19.92334),Angyal u. 2/1,,,,,,,,,,,,,,,,10480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.77744,19.92334,2022-11-22 14:44:56.153585+00:00,,,49,Easybox,vending_machine_parcel_locker_and_mail_in,"{'amenity': 'parcel_locker', 'parcel_mail_in': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'Easybox', 'operator': 'Delivery Solutions Kft.', 'operator:addr': '1033 Budapest, Szentendrei út 89-95. X. épület', 'ref:vatin': 'HU28730978', 'ref:vatin:hu': '28730978-2-41', 'ref:HU:company': ' 01 09 371417 ', 'contact:youtube': 'https://www.youtube.com/channel/UC-lcPt3u8bHUj9hwKRNYTTQ', 'contact:email': 'info@sameday.hu', 'contact:phone': '+36 1\xa0374 3890', 'payment:cash': 'no'}",https://sameday.hu,hueasybcso,easybox,(alzabox|alza|dpd|gls|pick pack|postapont|foxpost),False,False,True,600.0,200.0,1.0,,,,,2022-11-22 20:59:11.010484,
7754,9881,49,easybox Tesco Mako Aradi u 103,0,0,Makó,Aradi utca,103,,POINT (46.21557 20.50169),Aradi u 103,,,,,,,,,,,,,,,,10370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,46.21557,20.50169,2022-11-22 14:44:56.153585+00:00,,,49,Easybox,vending_machine_parcel_locker_and_mail_in,"{'amenity': 'parcel_locker', 'parcel_mail_in': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'Easybox', 'operator': 'Delivery Solutions Kft.', 'operator:addr': '1033 Budapest, Szentendrei út 89-95. X. épület', 'ref:vatin': 'HU28730978', 'ref:vatin:hu': '28730978-2-41', 'ref:HU:company': ' 01 09 371417 ', 'contact:youtube': 'https://www.youtube.com/channel/UC-lcPt3u8bHUj9hwKRNYTTQ', 'contact:email': 'info@sameday.hu', 'contact:phone': '+36 1\xa0374 3890', 'payment:cash': 'no'}",https://sameday.hu,hueasybcso,easybox,(alzabox|alza|dpd|gls|pick pack|postapont|foxpost),False,False,True,600.0,200.0,1.0,,,,,2022-11-22 20:59:11.010484,
7755,9761,49,easybox OMV Veszprem Aradi vertanuk u 11,0,0,Veszprém,Aradi vértanúk útja,11,,POINT (47.11244 17.92457),Aradi vértanúk u. 11,,,,,,,,,,,,,,,,10223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.11244,17.92457,2022-11-22 14:44:56.153585+00:00,,,49,Easybox,vending_machine_parcel_locker_and_mail_in,"{'amenity': 'parcel_locker', 'parcel_mail_in': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'Easybox', 'operator': 'Delivery Solutions Kft.', 'operator:addr': '1033 Budapest, Szentendrei út 89-95. X. épület', 'ref:vatin': 'HU28730978', 'ref:vatin:hu': '28730978-2-41', 'ref:HU:company': ' 01 09 371417 ', 'contact:youtube': 'https://www.youtube.com/channel/UC-lcPt3u8bHUj9hwKRNYTTQ', 'contact:email': 'info@sameday.hu', 'contact:phone': '+36 1\xa0374 3890', 'payment:cash': 'no'}",https://sameday.hu,hueasybcso,easybox,(alzabox|alza|dpd|gls|pick pack|postapont|foxpost),False,False,True,600.0,200.0,1.0,,,,,2022-11-22 20:59:11.010484,
7756,9695,49,easybox MOL Bp. XVI ker. Arany J. u 106,0,0,Budapest,Arany János utca,106,,POINT (47.52225 19.18531),Arany János u. 106,,,,,,,,,,,,,,,,10156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.52225,19.18531,2022-11-22 14:44:56.153585+00:00,,,49,Easybox,vending_machine_parcel_locker_and_mail_in,"{'amenity': 'parcel_locker', 'parcel_mail_in': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'Easybox', 'operator': 'Delivery Solutions Kft.', 'operator:addr': '1033 Budapest, Szentendrei út 89-95. X. épület', 'ref:vatin': 'HU28730978', 'ref:vatin:hu': '28730978-2-41', 'ref:HU:company': ' 01 09 371417 ', 'contact:youtube': 'https://www.youtube.com/channel/UC-lcPt3u8bHUj9hwKRNYTTQ', 'contact:email': 'info@sameday.hu', 'contact:phone': '+36 1\xa0374 3890', 'payment:cash': 'no'}",https://sameday.hu,hueasybcso,easybox,(alzabox|alza|dpd|gls|pick pack|postapont|foxpost),False,False,True,600.0,200.0,1.0,,,,,2022-11-22 20:59:11.010484,
7757,10178,49,easybox Tesco Dunaujvaros,0,0,Dunaújváros,Aranyvölgyi út,6,,POINT (46.9773 18.92457),Aranyvölgyi út 6,,,,,,,,,,,,,,,,10781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,46.9773,18.92457,2022-11-22 14:44:56.153585+00:00,,,49,Easybox,vending_machine_parcel_locker_and_mail_in,"{'amenity': 'parcel_locker', 'parcel_mail_in': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'Easybox', 'operator': 'Delivery Solutions Kft.', 'operator:addr': '1033 Budapest, Szentendrei út 89-95. X. épület', 'ref:vatin': 'HU28730978', 'ref:vatin:hu': '28730978-2-41', 'ref:HU:company': ' 01 09 371417 ', 'contact:youtube': 'https://www.youtube.com/channel/UC-lcPt3u8bHUj9hwKRNYTTQ', 'contact:email': 'info@sameday.hu', 'contact:phone': '+36 1\xa0374 3890', 'payment:cash': 'no'}",https://sameday.hu,hueasybcso,easybox,(alzabox|alza|dpd|gls|pick pack|postapont|foxpost),False,False,True,600.0,200.0,1.0,,,,,2022-11-22 20:59:11.010484,
7758,9919,49,easybox Pomaz Arpad Fejedelem utja 1,0,0,Pomáz,Árpád fejedelem útja,1,,POINT (47.64368 19.03067),Árpád Fejedelem útja 1.,,,,,,,,,,,,,,,,10413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.64368,19.03067,2022-11-22 14:44:56.153585+00:00,,,49,Easybox,vending_machine_parcel_locker_and_mail_in,"{'amenity': 'parcel_locker', 'parcel_mail_in': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'Easybox', 'operator': 'Delivery Solutions Kft.', 'operator:addr': '1033 Budapest, Szentendrei út 89-95. X. épület', 'ref:vatin': 'HU28730978', 'ref:vatin:hu': '28730978-2-41', 'ref:HU:company': ' 01 09 371417 ', 'contact:youtube': 'https://www.youtube.com/channel/UC-lcPt3u8bHUj9hwKRNYTTQ', 'contact:email': 'info@sameday.hu', 'contact:phone': '+36 1\xa0374 3890', 'payment:cash': 'no'}",https://sameday.hu,hueasybcso,easybox,(alzabox|alza|dpd|gls|pick pack|postapont|foxpost),False,False,True,600.0,200.0,1.0,,,,,2022-11-22 20:59:11.010484,
7759,9839,49,easybox Prima Nyiradony Arpad ter 8,0,0,Nyíradony,Árpád tér,8,,POINT (47.68995 21.90403),Árpád tér 8,,,,,,,,,,,,,,,,10319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,47.68995,21.90403,2022-11-22 14:44:56.153585+00:00,,,49,Easybox,vending_machine_parcel_locker_and_mail_in,"{'amenity': 'parcel_locker', 'parcel_mail_in': 'yes', 'payment:contactless': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:maestro': 'yes', 'payment:visa_electron': 'yes', 'payment:mastercard_contactless': 'yes', 'brand': 'Easybox', 'operator': 'Delivery Solutions Kft.', 'operator:addr': '1033 Budapest, Szentendrei út 89-95. X. épület', 'ref:vatin': 'HU28730978', 'ref:vatin:hu': '28730978-2-41', 'ref:HU:company': ' 01 09 371417 ', 'contact:youtube': 'https://www.youtube.com/channel/UC-lcPt3u8bHUj9hwKRNYTTQ', 'contact:email': 'info@sameday.hu', 'contact:phone': '+36 1\xa0374 3890', 'payment:cash': 'no'}",https://sameday.hu,hueasybcso,easybox,(alzabox|alza|dpd|gls|pick pack|postapont|foxpost),False,False,True,600.0,200.0,1.0,,,,,2022-11-22 20:59:11.010484,
