,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_ref,poi_phone,poi_email,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_opening_hours,poi_hash,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code
6028,5685,23,Spar express OMV Budapest,186,1238,Budapest,Nagykőrösi út,349,,POINT (47.4236 19.159443),Nagykőrösi út 349,/content/aspiag_spar_hu/hu_HU/uzletek/12/spar-exp-n-k_roesi-ut.html,6717020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.4236,19.159443,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6029,5687,23,Spar express OMV Szentendre,590,2000,Szentendre,11-es út,17,,POINT (47.641814 19.0674),11-es út 17. km,/content/aspiag_spar_hu/hu_HU/uzletek/20/spar-exp-szentendre.html,6717060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.641814,19.0674,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6030,5699,23,Spar express OMV Zsámbék,644,2072,Zsámbék,Herceghalmi út,578/a,,POINT (47.541014 18.723711),Herceghalmi út 578/A.,/content/aspiag_spar_hu/hu_HU/uzletek/20/spar-exp-zsambek.html,6717050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.541014,18.723711,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6031,5703,23,Spar express OMV Üröm,662,2096,Üröm,Bécsi út,2,,POINT (47.584936 18.99847),Bécsi út 2.,/content/aspiag_spar_hu/hu_HU/uzletek/20/spar-exp-ueroem.html,6717570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.584936,18.99847,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6032,5712,23,Spar express OMV Budapest,698,2151,Fót,Szabó Dezső út,2/b,,POINT (47.616688 19.197648),Szabó D. út 2/B,/content/aspiag_spar_hu/hu_HU/uzletek/21/spar-exp-fot-omv.html,6719100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.616688,19.197648,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6033,5715,23,Spar express OMV Vecsés,736,2220,Vecsés,Gyáli út,20-22,,POINT (47.3992422311 19.2482949793),Gyáli út 20-22.,/content/aspiag_spar_hu/hu_HU/uzletek/22/spar-exp-vecses-omv.html,6720970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.3992422311,19.2482949793,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6034,5719,23,Spar express OMV Szigetszentmiklós,758,2310,Szigetszentmiklós,,,,POINT (47.3796 19.0528),M0 19-es km,/content/aspiag_spar_hu/hu_HU/uzletek/23/spar-exp-sz-miklos.html,6717730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.3796,19.0528,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6035,5724,23,Spar express OMV Dunaharaszti,771,2330,Dunaharaszti,51. számú - Némedi út sarok,,,POINT (47.3536817 19.0970722),51. számú - Némedi út sarok,/content/aspiag_spar_hu/hu_HU/uzletek/23/spar-exp-dunaharaszti.html,6719860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.3536817,19.0970722,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6036,5728,23,Spar express OMV Alsónémedi,786,2351,Alsónémedi,5. számú főút,,2553,POINT (47.30212 19.17968),5. számú főút 2553 hrsz,/content/aspiag_spar_hu/hu_HU/uzletek/23/spar-exp-alsonemedi.html,6720390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.30212,19.17968,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6037,5733,23,Spar express OMV Dunaújváros,803,2400,Dunaújváros,Aranyvölgyi utca,,,POINT (46.9669211954 18.9363084733),Aranyvölgyi utca,/content/aspiag_spar_hu/hu_HU/uzletek/24/spar-exp-dujvaros-omv.html,6719090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,46.9669211954,18.9363084733,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6038,5753,23,Spar express OMV Vác,884,2600,Vác,Gödöllői út,1,,POINT (47.764058 19.1408),Gödöllői út 1.,/content/aspiag_spar_hu/hu_HU/uzletek/26/spar-express-omv-vac-6717110-.html,6717110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.764058,19.1408,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6039,5767,23,Spar express OMV Tatabánya,1001,2800,Tatabánya,Károlyi út-Ságvári út,4,,POINT (47.5560605 18.4204121),Károlyi út-Ságvári út 4.,/content/aspiag_spar_hu/hu_HU/uzletek/28/spar-exp-tatabanya.html,6720320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.5560605,18.4204121,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6040,5795,23,Spar express OMV Eger,1237,3300,Eger,Mátyás király utca,2,,POINT (47.890619 20.3790417),Mátyás király utca 2.,/content/aspiag_spar_hu/hu_HU/uzletek/33/spar-exp-eger-matyas.html,6720510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.890619,20.3790417,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6041,5806,23,Spar express OMV Miskolc,1362,3525,Miskolc,Búza tér,16,,POINT (48.105664 20.789879),Búza tér 16,/content/aspiag_spar_hu/hu_HU/uzletek/35/spar-exp-miskolc.html,6717080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,48.105664,20.789879,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6042,5808,23,Spar express OMV Miskolc,1366,3529,Miskolc,Testvérvárosok út,2/a,,POINT (48.083609 20.78413),Testvérvárosok útja 2/A,/content/aspiag_spar_hu/hu_HU/uzletek/35/spar-exp-miskolc-omv.html,6720300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,48.083609,20.78413,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6043,5813,23,Spar express OMV Miskolc,1371,3534,Miskolc,Kiss Tábornok - Kandó Kálmán utca sarok,,,POINT (48.099723 20.70297),Kiss Tábornok - Kandó Kálmán utca sarok,/content/aspiag_spar_hu/hu_HU/uzletek/35/spar-exp-miskolc0.html,6719170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,48.099723,20.70297,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6044,5824,23,Spar express OMV Debrecen,1757,4027,Debrecen,Füredi út,27,,POINT (47.54172 21.620341),Füredi út 27.,/content/aspiag_spar_hu/hu_HU/uzletek/40/spar-exp-debrecen1.html,6717940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.54172,21.620341,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6045,5825,23,Spar express OMV Debrecen,1758,4028,Debrecen,Kassai utca,2,,POINT (47.551512 21.648301),Kassai utca 2.,/content/aspiag_spar_hu/hu_HU/uzletek/40/spar-exp-debrecen0.html,6720670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.551512,21.648301,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6046,5829,23,Spar express OMV Debrecen,1761,4031,Debrecen,István út,137,,POINT (47.516091 21.605806),István út 137.,/content/aspiag_spar_hu/hu_HU/uzletek/40/spar-exp-debrecen.html,6717240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.516091,21.605806,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6047,5842,23,Spar express OMV Nyíregyháza,1918,4400,Nyíregyháza,Tiszavasvári út- Alkotás út sarok,,,POINT (47.957281 21.685581),Tiszavasvári út- Alkotás út sarok,/content/aspiag_spar_hu/hu_HU/uzletek/44/spar-exp-nyiregyhaza.html,6719910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.957281,21.685581,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6048,5843,23,Spar express OMV Nyíregyháza,1918,4400,Nyíregyháza,Kert utca,47,,POINT (47.944923 21.725386),Kert utca 47.,/content/aspiag_spar_hu/hu_HU/uzletek/44/spar-exp-nyegyhaza.html,6720230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.944923,21.725386,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6049,5849,23,Spar express OMV Szolnok,2138,5000,Szolnok,Thököly út,51,,POINT (47.182342 20.183801),Thököly út 51.,/content/aspiag_spar_hu/hu_HU/uzletek/50/spar-exp-szolnok-omv.html,6717950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.182342,20.183801,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6050,5864,23,Spar express OMV Békéscsaba,2277,5600,Békéscsaba,Szarvasi út,103,,POINT (46.6837338 21.0597964),Szarvasi út 103.,/content/aspiag_spar_hu/hu_HU/uzletek/56/spar-exp-bekescsaba.html,6720330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,46.6837338,21.0597964,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6051,5872,23,Spar express OMV Kecskemét,2356,6000,Kecskemét,Budai út,,,POINT (46.9209 19.6793),Budai út,/content/aspiag_spar_hu/hu_HU/uzletek/60/spar-exp-kecskemet-omv.html,6719890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,46.9209,19.6793,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6052,5883,23,Spar express OMV Kiskőrös,2420,6200,Kiskőrös,Dózsa György út,99,,POINT (46.625715 19.274241),Dózsa György út 99.,/content/aspiag_spar_hu/hu_HU/uzletek/62/spar-exp-kisk_roes.html,6719150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,46.625715,19.274241,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6053,5893,23,Spar express OMV Szeged,2544,6723,Szeged,Makkosházi körút,1,,POINT (46.2733692 20.1579439),Makkosházi krt. 1.,/content/aspiag_spar_hu/hu_HU/uzletek/67/spar-exp-szeged-makkos.html,6720340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,46.2733692,20.1579439,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6054,5905,23,Spar express OMV Makó,2600,6900,Makó,Kossuth Lajos utca,,,POINT (46.22034 20.47701),Kossuth Lajos utca,/content/aspiag_spar_hu/hu_HU/uzletek/69/spar-exp-mako.html,6720770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,46.22034,20.47701,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6055,5918,23,Spar express OMV Kaposvár,2831,7400,Kaposvár,Áchim András utca,,113/14,POINT (46.354611 17.7854394),Áchim András u. 113/14 hrsz.,/content/aspiag_spar_hu/hu_HU/uzletek/74/spar-exp-kaposvar.html,6720780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,46.354611,17.7854394,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6056,5926,23,Spar express OMV Pécs,2972,7632,Pécs,Siklósi út,45,,POINT (46.0555444 18.2311233),Siklósi út 45.,/content/aspiag_spar_hu/hu_HU/uzletek/76/spar-expr-pecs-omv.html,6720490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,46.0555444,18.2311233,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6057,5949,23,Spar express OMV Székesfehérvár,3256,8000,Székesfehérvár,Donáth utca,6,,POINT (47.195781 18.458692),Donáth utca 6,/content/aspiag_spar_hu/hu_HU/uzletek/80/spar-exp-szfvar.html,6719260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.195781,18.458692,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6058,5950,23,Spar express OMV Székesfehérvár,3256,8000,Székesfehérvár,Budai út,29,,POINT (47.1911958 18.4224656),Budai út 29.,/content/aspiag_spar_hu/hu_HU/uzletek/80/spar-exp-sz-fehervar.html,6720630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.1911958,18.4224656,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6059,5966,23,Spar Express OMV Veszprém,3357,8200,Veszprém,Aradi Vértanúk út,11,,POINT (47.112271 17.924475),Aradi Vértanúk útja 11.,/content/aspiag_spar_hu/hu_HU/uzletek/82/spar-express-veszprem.html,6719980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.112271,17.924475,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6060,5967,23,Spar express OMV Veszprém,3357,8200,Veszprém,Budapesti út,12,,POINT (47.0944911 17.9164813),Budapesti út 12.,/content/aspiag_spar_hu/hu_HU/uzletek/82/spar-exp-veszprem.html,6717120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.0944911,17.9164813,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6061,5983,23,Spar express OMV Siófok,3641,8600,Siófok,Vak Bottyán út,1,,POINT (46.90163 18.0484459),Vak Bottyán út 1.,/content/aspiag_spar_hu/hu_HU/uzletek/86/spar-exp-siofok-omv.html,6717070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,46.90163,18.0484459,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6062,5988,23,Spar express OMV Balatonlelle,3666,8638,Balatonlelle,Rákóczi út,,3069,POINT (46.7876292453 17.6993434131),Rákóczi út 3069 hrsz.,/content/aspiag_spar_hu/hu_HU/uzletek/86/spar-exp-balatonlelle.html,6717040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,46.7876292453,17.6993434131,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6063,5994,23,Spar express OMV Nagykanizsa,3819,8800,Nagykanizsa,Hevesi Sándor  utca,5,,POINT (46.456071 17.009847),Hevesi Sándor  utca 5,/content/aspiag_spar_hu/hu_HU/uzletek/88/spar-exp-nagykanizsa.html,6717030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,46.456071,17.009847,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6064,5998,23,Spar express OMV Zalaegerszeg,3889,8900,Zalaegerszeg,Göcseji utca,26,,POINT (46.835042 16.830809),Göcseji utca 26,/content/aspiag_spar_hu/hu_HU/uzletek/89/spar-exp-zalaegerszeg.html,6719350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,46.835042,16.830809,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6065,6006,23,Spar express OMV Győr,4042,9024,Győr,Pápai út,771,,POINT (47.656914 17.633928),Pápai út 771.,/content/aspiag_spar_hu/hu_HU/uzletek/90/spar-exp-gy_r.html,6717710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.656914,17.633928,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6066,6017,23,Spar express OMV Sopron,4212,9400,Sopron,Csengery utca,93,,POINT (47.676419 16.596474),Csengery utca 93,/content/aspiag_spar_hu/hu_HU/uzletek/94/spar-exp-sopron.html,6717760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.676419,16.596474,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6067,6025,23,Spar express OMV Szombathely,4342,9700,Szombathely,Körmendi út,92,,POINT (47.211575 16.618967),Körmendi út 92.,/content/aspiag_spar_hu/hu_HU/uzletek/97/spar-exp-szombathely.html,6717130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.211575,16.618967,23,Spar Expressz,shop,"{'shop': 'convenience', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparexp
6068,5531,24,Interspar hipermarket Budapest,48,1037,Budapest,Bécsi út,154,,POINT (47.546497 19.028357),Bécsi út 154.,/content/aspiag_spar_hu/hu_HU/uzletek/10/interspar-hipermarket-3-keruelet.html,8218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.546497,19.028357,24,Interspar,shop,"{'shop': 'supermarket', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparint
6069,5589,24,Interspar hipermarket Budapest,100,1103,Budapest,Sibrik Miklós út,30,,POINT (47.470433 19.156749),Sibrik Miklós út 30.,/content/aspiag_spar_hu/hu_HU/uzletek/11/interspar-hipermarket-10-keruelet0.html,8222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.470433,19.156749,24,Interspar,shop,"{'shop': 'supermarket', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparint
6070,5591,24,Interspar hipermarket Budapest,103,1106,Budapest,Kerepesi út,61,,POINT (47.5029 19.13633),Kerepesi út 61.,/content/aspiag_spar_hu/hu_HU/uzletek/11/interspar-hipermarket-10-keruelet.html,8219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.5029,19.13633,24,Interspar,shop,"{'shop': 'supermarket', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparint
6071,5666,24,Interspar hipermarket Budapest,164,1191,Budapest,Üllői utca,201,,POINT (47.46405 19.12746),Üllői utca 201.,/content/aspiag_spar_hu/hu_HU/uzletek/11/interspar-hipermarket-budapest-19-keruelet.html,8202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.46405,19.12746,24,Interspar,shop,"{'shop': 'supermarket', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparint
6072,5671,24,Interspar hipermarket Budapest,172,1203,Budapest,Széchenyi utca,1,,POINT (47.43935 19.10088),Széchenyi utca 1.,/content/aspiag_spar_hu/hu_HU/uzletek/12/interspar-hipermarket-budapest-20-keruelet.html,8207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30 09:52:28.707319+00:00,,,47.43935,19.10088,24,Interspar,shop,"{'shop': 'supermarket', 'operator': 'SPAR Magyarország Kereskedelmi Kft.', 'brand': 'Spar', 'payment':'cash', 'payment:debit_cards': 'yes'}",https://www.spar.hu,husparint
